activation,p,case,case_label,budget,budget_multiplier,n_design_params,n_fullpr_features,shape_nn_fpr_mean,shape_nn_fpr_std,shape_nn_fpr_count,abs_rmse_gap_mean,abs_rmse_gap_std,abs_rmse_gap_count,full_fpr_mse_vs_nn_mean,full_fpr_mse_vs_nn_std,full_fpr_mse_vs_nn_count,random_mse_median_mean,random_mse_median_std,random_mse_median_count,dopt_mse_vs_nn_mean,dopt_mse_vs_nn_std,dopt_mse_vs_nn_count,dopt_shape_vs_nn_mean,dopt_shape_vs_nn_std,dopt_shape_vs_nn_count,dopt_gain_vs_random_median_pct_mean,dopt_gain_vs_random_median_pct_std,dopt_gain_vs_random_median_pct_count,dopt_shape_gain_vs_random_median_pct_mean,dopt_shape_gain_vs_random_median_pct_std,dopt_shape_gain_vs_random_median_pct_count,aopt_mse_vs_nn_mean,aopt_mse_vs_nn_std,aopt_mse_vs_nn_count,aopt_shape_vs_nn_mean,aopt_shape_vs_nn_std,aopt_shape_vs_nn_count,aopt_gain_vs_random_median_pct_mean,aopt_gain_vs_random_median_pct_std,aopt_gain_vs_random_median_pct_count,aopt_shape_gain_vs_random_median_pct_mean,aopt_shape_gain_vs_random_median_pct_std,aopt_shape_gain_vs_random_median_pct_count,iopt_mse_vs_nn_mean,iopt_mse_vs_nn_std,iopt_mse_vs_nn_count,iopt_shape_vs_nn_mean,iopt_shape_vs_nn_std,iopt_shape_vs_nn_count,iopt_gain_vs_random_median_pct_mean,iopt_gain_vs_random_median_pct_std,iopt_gain_vs_random_median_pct_count,iopt_shape_gain_vs_random_median_pct_mean,iopt_shape_gain_vs_random_median_pct_std,iopt_shape_gain_vs_random_median_pct_count,latin_mse_vs_nn_mean,latin_mse_vs_nn_std,latin_mse_vs_nn_count,latin_shape_vs_nn_mean,latin_shape_vs_nn_std,latin_shape_vs_nn_count,latin_gain_vs_random_median_pct_mean,latin_gain_vs_random_median_pct_std,latin_gain_vs_random_median_pct_count,latin_shape_gain_vs_random_median_pct_mean,latin_shape_gain_vs_random_median_pct_std,latin_shape_gain_vs_random_median_pct_count,shape_nn_fpr_se,shape_nn_fpr_ci95,abs_rmse_gap_se,abs_rmse_gap_ci95,full_fpr_mse_vs_nn_se,full_fpr_mse_vs_nn_ci95,random_mse_median_se,random_mse_median_ci95,dopt_mse_vs_nn_se,dopt_mse_vs_nn_ci95,dopt_shape_vs_nn_se,dopt_shape_vs_nn_ci95,dopt_gain_vs_random_median_pct_se,dopt_gain_vs_random_median_pct_ci95,dopt_shape_gain_vs_random_median_pct_se,dopt_shape_gain_vs_random_median_pct_ci95,aopt_mse_vs_nn_se,aopt_mse_vs_nn_ci95,aopt_shape_vs_nn_se,aopt_shape_vs_nn_ci95,aopt_gain_vs_random_median_pct_se,aopt_gain_vs_random_median_pct_ci95,aopt_shape_gain_vs_random_median_pct_se,aopt_shape_gain_vs_random_median_pct_ci95,iopt_mse_vs_nn_se,iopt_mse_vs_nn_ci95,iopt_shape_vs_nn_se,iopt_shape_vs_nn_ci95,iopt_gain_vs_random_median_pct_se,iopt_gain_vs_random_median_pct_ci95,iopt_shape_gain_vs_random_median_pct_se,iopt_shape_gain_vs_random_median_pct_ci95,latin_mse_vs_nn_se,latin_mse_vs_nn_ci95,latin_shape_vs_nn_se,latin_shape_vs_nn_ci95,latin_gain_vs_random_median_pct_se,latin_gain_vs_random_median_pct_ci95,latin_shape_gain_vs_random_median_pct_se,latin_shape_gain_vs_random_median_pct_ci95
tanh,10,highdim_strong,Strong nonlinear,172.0,2.0,86,85,0.0006533125315649697,0.0001039801842036414,6,0.0067379936124248785,0.0017488238930061597,6,0.0005645851822458215,6.0962156155806524e-05,6,0.0013831856233034864,0.00023358726511633646,6,0.00256010402739478,0.000469557863102013,6,0.002512237427305188,0.0003003198044848335,6,-92.21012309974371,60.890857466783665,6,-51.5536110789464,31.126743995606965,6,0.0029233299543892587,0.0008197009078346168,6,0.003149021190155593,0.0008643516336931962,6,-110.16589925344799,36.271517814538356,6,-84.91259864467793,31.695810564037387,6,0.004395265131413192,0.00195389208950696,6,0.005360370578907809,0.0024255243183638427,6,-245.6815013271511,209.48267016644127,6,-244.39154105573687,211.23815950453715,6,0.0011978114474423805,0.0001637239453195821,6,0.001356873013725406,0.00019325455377405647,6,11.956228411491791,15.176615657363794,6,17.578034522457052,20.768703813737048,6,4.244973244325418e-05,8.320147558877819e-05,0.0007139543646421224,0.0013993505546985598,2.4887696033599078e-05,4.877988422585419e-05,9.536160165787352e-05,0.0001869087392494321,0.00019169619488526143,0.0003757245419751124,0.00012260504677337488,0.00024030589167581477,24.85858846569318,48.72283339275863,12.707440023912858,24.9065824468692,0.00033464149431515884,0.0006558973288577114,0.00035287007681489453,0.0006916253505571933,14.807785140314838,29.02325887501708,12.939760477634714,25.36193053616404,0.0007976731052920817,0.0015634392863724802,0.0009902161564505655,0.0019408236666431085,85.52094197725494,167.62104627541967,86.23761749846011,169.0257302969818,6.684002078471839e-05,0.00013100644073804805,7.889584120261525e-05,0.0001546358487571259,6.195827397145866,12.143821698405898,8.478787827108462,16.618424141132586
tanh,10,highdim_strong,Strong nonlinear,258.0,3.0,86,85,0.0006533125315649697,0.0001039801842036414,6,0.0067379936124248785,0.0017488238930061597,6,0.0005645851822458215,6.0962156155806524e-05,6,0.0009766233735240034,0.00013979024125399762,6,0.0017764040258978044,0.00022985758621636688,6,0.0018673722387374627,0.00023165791395747464,6,-84.02838047101315,28.465716574208628,6,-61.83241274291157,20.90452921696219,6,0.001989876461544074,0.00046738959096399933,6,0.00228751995395263,0.0004763363470124575,6,-104.2566533031342,38.026556805424995,6,-97.95551571027954,39.10038487865491,6,0.0028347527256079325,0.000892974289569772,6,0.0032584191255015747,0.0009788986956954888,6,-206.35422598314616,140.32093974852816,6,-193.63147285504388,127.30107747288503,6,0.00116433921487628,6.436311059529446e-05,6,0.0013099935922678467,0.00028046469253334395,6,-21.713893696092097,21.70791286559939,6,-15.910449474368226,37.018661687107084,6,4.244973244325418e-05,8.320147558877819e-05,0.0007139543646421224,0.0013993505546985598,2.4887696033599078e-05,4.877988422585419e-05,5.706912701547551e-05,0.000111855488950332,9.383896662298179e-05,0.0001839243745810443,9.457394734556371e-05,0.00018536493679730486,11.621080128249524,22.777317051369067,8.534238315776692,16.727107098922318,0.00019081100149165694,0.0003739895629236476,0.00019446349935363721,0.00038114845873312895,15.524276808041732,30.427582543761794,15.962665283189947,31.286823955052295,0.000364555227145042,0.0007145282452042823,0.0003996337190549886,0.0007832820893477776,57.28578376861935,112.28013618649393,51.9704472525131,101.86207661492567,2.6276129869465514e-05,5.150121454415241e-05,0.00011449923126221064,0.00022441849327393284,8.86221831691945,17.36994790116212,15.112805349021572,29.62109848408228
tanh,10,highdim_strong,Strong nonlinear,344.0,4.0,86,85,0.0006533125315649697,0.0001039801842036414,6,0.0067379936124248785,0.0017488238930061597,6,0.0005645851822458215,6.0962156155806524e-05,6,0.0008861752608590004,0.00014380831794971204,6,0.0014389746993191885,0.00016826486393669752,6,0.0016751790356874328,0.0001761548527201198,6,-64.98496894031986,25.85728287321269,6,-54.850305397791125,19.7266315358061,6,0.0016216060246359656,0.00021440399027828884,6,0.001861965771868557,0.0003375693375703291,6,-86.51172904505717,35.082541720214984,6,-73.18346988082429,39.45488478717604,6,0.002256876672804824,0.0005759722583497971,6,0.00257750434374818,0.0006927203836051873,6,-170.0196887411972,117.19522174157454,6,-149.20361419050914,109.42838453260484,6,0.0008084046550878473,0.00012651530173303933,6,0.0009938051027727618,0.0001835118977403932,6,8.550714538025288,5.702602603905151,6,9.547742414188058,7.266251790721303,6,4.244973244325418e-05,8.320147558877819e-05,0.0007139543646421224,0.0013993505546985598,2.4887696033599078e-05,4.877988422585419e-05,5.8709499957453614e-05,0.00011507061991660907,6.869384304729128e-05,0.00013463993237269092,7.191491747990249e-05,0.0001409532382606089,10.556191529029606,20.69013539689803,8.053363601103369,15.784592658162603,8.753006249974213e-05,0.00017155892249949456,0.00013781210497610554,0.00027011172575316684,14.322387682404921,28.071879857513643,16.107389264813296,31.57048295903406,0.00023513968982591513,0.00046087379205879365,0.00028280191237628916,0.0005542917482575267,47.84474892653116,93.77570789600107,44.67395091365816,87.56094379077,5.164965565003312e-05,0.00010123332507406491,7.491841853229478e-05,0.00014684010032329776,2.328077764239052,4.563032417908542,2.9664348716419555,5.814212348418232
tanh,20,highdim_poly2,Quadratic,542.0,2.0,271,270,0.0023102499176709426,0.0004644828659529768,6,0.021566481976902547,0.004466022853886618,6,0.003431388847422561,0.0006894973349516137,6,0.00610887073974873,0.0012002931132166009,6,0.00483341826258539,0.0011532566407390493,6,0.0031013668235378984,0.0006788913762171935,6,21.46296030702855,6.632010767017046,6,23.865874508806115,6.910350681253187,6,0.004995283239878449,0.0010239124791207852,6,0.0033182299627242903,0.0007014147503215119,6,18.22443088671089,3.2368522784327607,6,18.491681713394332,3.1896834300820327,6,0.006000374476587374,0.001060515101937281,6,0.004091512964213719,0.000874345127859925,6,1.2225576894844874,5.222778651808428,6,-0.7795468536340954,8.503826032480644,6,0.0056436180685517845,0.0008872469677899252,6,0.0038416211237549645,0.0005404202021352181,6,6.589257833760484,8.197912028868103,6,3.740174345861234,13.811084044667185,6,0.00018962433597505846,0.00037166369851111456,0.0018232461952717544,0.0035735625427326385,0.00028148610827338587,0.0005517127722158363,0.0004900176115262253,0.0009604345185914016,0.0004708150520478144,0.0009227975020137161,0.00027715624375132856,0.000543226237752604,2.707507057972642,5.306713833626378,2.821138852127405,5.529432150169714,0.00041801051918567646,0.0008193006176039258,0.0002863513727248946,0.0005612486905407934,1.3214394091542345,2.5900212419422997,1.3021828074519006,2.552278302605725,0.00043295347737700444,0.0008485888156589287,0.00035694990372422215,0.0006996218112994754,2.13219045607195,4.179093293901022,3.471672440162318,6.804477982718144,0.0003622170578194831,0.0007099454333261869,0.00022062562365383808,0.0004324262223615226,3.346783571158542,6.5596957994707425,5.638351450688114,11.051168843348702
tanh,20,highdim_poly2,Quadratic,813.0,3.0,271,270,0.0023102499176709426,0.0004644828659529768,6,0.021566481976902547,0.004466022853886618,6,0.003431388847422561,0.0006894973349516137,6,0.004707987587634803,0.000947304701978882,6,0.004143366043666039,0.0008339736574249837,6,0.002744607098401491,0.0004954221087377772,6,12.001328275660454,2.145783696664405,6,12.496575620476733,5.672574645095912,6,0.004261653978465857,0.0008752037650096576,6,0.0029051606056111376,0.0005988278175727163,6,9.565711164337914,1.9127986552271372,6,8.089801482544663,4.307011172363408,6,0.004867164762035913,0.0008423087732913831,6,0.0033063905501422414,0.000573060392350133,6,-4.002916437925335,3.8569847507093353,6,-5.429274793242936,5.4489315029656264,6,0.004471992375973171,0.0008127042129873592,6,0.0029021756439968926,0.000558963929001227,6,4.6077699760860815,4.452378219666744,6,7.91633498538945,3.854455229313333,6,0.00018962433597505846,0.00037166369851111456,0.0018232461952717544,0.0035735625427326385,0.00028148610827338587,0.0005517127722158363,0.00038673552513125784,0.0007580016292572653,0.00034046831993564495,0.0006673179070738641,0.0002022552289501996,0.0003964202487423912,0.8760125258684719,1.7169845507022048,2.315818901389061,4.5390050467225596,0.00035730044087272923,0.0007003088641105492,0.00024447043280626744,0.0004791620483002842,0.7808967809980549,1.5305576907561875,1.75832994812612,3.446326698327195,0.00034387111673892076,0.0006739873888082846,0.00023395092550949242,0.0004585438139986051,1.574607430822275,3.086230564411659,2.224516970940405,4.360053263043193,0.0003317851056048687,0.0006502988069855426,0.00022819606844571503,0.00044726429415360144,1.8176757966774864,3.5626445614878732,1.5735747580366655,3.0842065257518643
tanh,20,highdim_poly2,Quadratic,1084.0,4.0,271,270,0.0023102499176709426,0.0004644828659529768,6,0.021566481976902547,0.004466022853886618,6,0.003431388847422561,0.0006894973349516137,6,0.004229764200863157,0.0008402468938550453,6,0.003900066878223595,0.0007740959088229709,6,0.0026241248669561525,0.0005136889508652869,6,7.807637653573656,1.6451340467091768,6,8.08509870177211,4.235710045823555,6,0.003919080456837437,0.0007969428261445162,6,0.0025574364499519695,0.0005107820774883902,6,7.37350753932177,3.5513868384547123,6,10.358495880198571,7.094332413637938,6,0.004163600123190828,0.0007838633184401307,6,0.0028598024192862015,0.0005719865455096861,6,1.3421404842172062,2.1980584430776715,6,-0.02904938952630154,5.206046699384866,6,0.003981022652739833,0.0007476715894605277,6,0.002689497496032639,0.0004958377181624388,6,5.541618056800715,3.4016448258289844,6,5.519178440603521,4.579263329795393,6,0.00018962433597505846,0.00037166369851111456,0.0018232461952717544,0.0035735625427326385,0.00028148610827338587,0.0005517127722158363,0.00034302935798389325,0.0006723375416484307,0.0003160233314320483,0.0006194057296068146,0.00020971263602092871,0.0004110367666010203,0.6716231621529185,1.3163813978197203,1.7292213851080773,3.3892739148118314,0.00032535054637093837,0.0006376870708870391,0.00020852590993421572,0.0004087107834710628,1.4498476055749996,2.841701306926999,2.8962490798500595,5.676648196506116,0.00032001085971051406,0.0006272212850326075,0.00023351252937265995,0.0004576845575704135,0.8973536017261198,1.7588130593831948,2.1253596650989084,4.165704943593861,0.0003052356482256597,0.0005982618705222929,0.00020242490078731837,0.000396752805543144,1.388715684909928,2.721882742423459,1.8694764259728263,3.6641737949067394
tanh,20,highdim_smooth,Smooth,542.0,2.0,271,270,0.0005521396024049729,9.182005904051687e-05,6,0.010104523102919684,0.0015139475095559056,6,0.0008541262846234089,0.00017821197956237108,6,0.0014795627069913104,0.00030477180567972727,6,0.0012212798473285509,0.00023911634916945726,6,0.0007680481169044933,0.0001653183267083238,6,17.185306835783546,5.781733539887964,6,20.402212839762374,10.715610857842435,6,0.0012627881875725967,0.0002686374331069103,6,0.000795616818496048,0.0001865537839352177,6,14.709060044896747,3.116943506465688,6,18.232700180526397,3.5609566414602343,6,0.0015844470460766496,0.00028250787574156025,6,0.0010668402604553518,0.00019673382832233703,6,-7.612886984973457,8.18450547559308,6,-10.568829270713737,10.398713973584075,6,0.001365532086883628,0.0002487559865106477,6,0.0009171089945216568,0.00019851120737925535,6,7.23727257526419,5.642207072754924,6,5.05959847071576,10.32388487594547,6,3.7485382133581984e-05,7.347134898182068e-05,0.0006180664826282215,0.001211410305951314,7.27547359965189e-05,0.00014259928255317704,0.00012442256865033332,0.0002438682345546533,9.761884077039108e-05,0.0001913329279099665,6.749092426101959e-05,0.00013228221155159837,2.3603828335768404,4.626350353810607,4.374629813990183,8.57427443542076,0.0001096707728204965,0.00021495471472817316,7.61602633711175e-05,0.0001492741162073903,1.272486857987056,2.49407424165463,1.4537544612920799,2.8493587441324766,0.00011533335731406942,0.00022605338033557606,8.031624908900522e-05,0.00015741984821445023,3.341310368703001,6.548968322657882,4.245257202738383,8.32070411736723,0.00010155420623562371,0.00019904624422182246,8.10418610504984e-05,0.00015884204765897686,2.3034213918953146,4.514705928114816,4.2147083515504695,8.26082836903892
tanh,20,highdim_smooth,Smooth,813.0,3.0,271,270,0.0005521396024049729,9.182005904051687e-05,6,0.010104523102919684,0.0015139475095559056,6,0.0008541262846234089,0.00017821197956237108,6,0.0011623644709682563,0.0002384629077309188,6,0.0010147773590959768,0.00018719288583900619,6,0.0006542462570664452,0.00011713006037925662,6,12.363375411325983,3.7687130751853917,6,13.660170990792807,5.747598835226201,6,0.0010619215234045525,0.00020660903867924263,6,0.0007243388270383465,0.0001387676846486932,6,8.431138273646582,4.49893911042125,6,4.4325885976958554,8.149033785192389,6,0.0012243933187751582,0.00022763658737442858,6,0.0008061383113573075,0.00016488280817635262,6,-5.749446003448374,5.871293997761732,6,-6.068431009899943,8.32493761316011,6,0.0011203529413442576,0.00021695281416666038,6,0.0006978699234710084,0.0001561470093470753,6,3.472158614595822,2.635343387849813,6,8.337896418847635,8.057278496610971,6,3.7485382133581984e-05,7.347134898182068e-05,0.0006180664826282215,0.001211410305951314,7.27547359965189e-05,0.00014259928255317704,9.735207442018952e-05,0.00019081006586357146,7.642117563077135e-05,0.00014978550423631185,4.781814691176057e-05,9.372356794705071e-05,1.5385706701932442,3.0155985135787584,2.3464473987531873,4.599036901556247,8.434778683518296e-05,0.0001653216621969586,5.6651670029457444e-05,0.00011103727325773659,1.836684200730488,3.5999010334317565,3.3268291117370556,6.520585059004629,9.293224764263826e-05,0.00018214720537957098,6.731312456487702e-05,0.00013193372414715894,2.3969457373969676,4.698013645298056,3.3986415487909274,6.661337435630218,8.857061549486327e-05,0.00017359840636993202,6.374674962698834e-05,0.00012494362926889713,1.0758744328749312,2.108713888434865,3.289370172032674,6.44716553718404
tanh,20,highdim_smooth,Smooth,1084.0,4.0,271,270,0.0005521396024049729,9.182005904051687e-05,6,0.010104523102919684,0.0015139475095559056,6,0.0008541262846234089,0.00017821197956237108,6,0.0010458030120597736,0.00020572226837451514,6,0.000956456005896431,0.00018254173498294466,6,0.0006481126531152089,0.0001368042097683377,6,8.41207758619108,3.686302023426737,6,6.214948477974331,3.3618325626927006,6,0.000981836984933355,0.00020155591219570473,6,0.0006217741208995654,0.00013455623906540482,6,6.166338109755514,4.549504863108101,6,9.892970767411542,8.814553607146491,6,0.0010294627756038896,0.0001922721103589505,6,0.0006777190692829694,0.00011999945581147742,6,1.3989365489935626,3.1520732649838203,6,1.3903275725987172,6.129648319817515,6,0.0010052138124833872,0.0001691092698550468,6,0.0006319991151403663,0.00014416553985005734,6,3.3988409575967595,4.146633812812948,6,8.920724438304552,4.765544085072596,6,3.7485382133581984e-05,7.347134898182068e-05,0.0006180664826282215,0.001211410305951314,7.27547359965189e-05,0.00014259928255317704,8.398576437424385e-05,0.00016461209817351794,7.45223512450947e-05,0.0001460638084403856,5.585008476618358e-05,0.00010946616614171982,1.5049264991974447,2.9496559384269916,1.3724623965450427,2.6900262972282833,8.228485658678094e-05,0.00016127831891009066,5.4932354569698386e-05,0.00010766741495660884,1.8573275828209137,3.640362062328991,3.5985264413196325,7.0531118249864795,7.849476035792076e-05,0.0001538497303015247,4.898957269162953e-05,9.601956247559388e-05,1.2868285218464919,2.522183902819124,2.502418447710191,4.9047401575119745,6.903857031991495e-05,0.0001353155978270333,5.8855335187585835e-05,0.00011535645696766824,1.6928561652605363,3.317998083910651,1.9455252258610618,3.813229442687681
tanh,20,highdim_strong,Strong nonlinear,542.0,2.0,271,270,0.0007551133604737453,0.0005700559358564096,6,0.005780513951678133,0.005930912396347147,6,0.0011214603357337894,0.0004356607100304022,6,0.0020183724650784103,0.0006387684795890647,6,0.0020801320032432066,0.00039081198810698786,6,0.0012764128138394867,0.0002697376281642965,6,-9.94530717829857,32.76417780148677,6,-8.72921569118489,34.81595373523813,6,0.0020495763163884666,0.00012108791445986323,6,0.001219127926579038,0.0001494629183193729,6,-8.883959733003996,29.629385995301956,6,-5.155271376281536,37.534093627242456,6,0.0026136744279154273,0.000281621281096761,6,0.0016897992472564062,0.00030083115488628483,6,-38.29370056691516,36.03164952709781,6,-39.37197844014104,34.26587130590813,6,0.0021067599278753986,0.0005302991997112331,6,0.0014124104210170877,0.0005930974897370487,6,-6.386990568070327,16.376297287686974,6,-8.734670656128996,15.893517174144694,6,0.0002327243612821568,0.0004561397481130273,0.0024212848466996562,0.004745718299531326,0.00017785774009218444,0.0003486011705806815,0.00026077613979443666,0.0005111212339970958,0.00015954832603746138,0.0003127147190334243,0.0001101199255718512,0.00021583505412082834,13.375919575911023,26.216802368785604,14.213553593279915,27.858565042828634,4.943393407407365e-05,9.689051078518435e-05,6.101798089162399e-05,0.00011959524254758302,12.096146180075948,23.708446512948857,15.32322955743231,30.033529932567326,0.00011497140656599572,0.0002253439568693516,0.00012281380470059537,0.00024071505721316692,14.709859322030741,28.831324271180254,13.988983381891732,27.418407428507795,0.00021649374171646562,0.0004243277337642726,0.00024213103626355867,0.000474576831076575,6.685595371826205,13.103766928779361,6.488501215802619,12.717462382973132
tanh,20,highdim_strong,Strong nonlinear,813.0,3.0,271,270,0.0007551133604737453,0.0005700559358564096,6,0.005780513951678133,0.005930912396347147,6,0.0011214603357337894,0.0004356607100304022,6,0.001618364440622646,0.0005432463753801245,6,0.001579441305175919,0.00024014753334756359,6,0.0009996235780540812,0.0002920772629932844,6,-2.4460898280425853,18.344440549537826,6,-3.1934972891206796,17.755035641471935,6,0.0016224411076623615,0.00018861750184448144,6,0.00106216976349594,0.00024065048735654327,6,-6.05534770260475,21.261406776363167,6,-14.946466550699524,33.725511824335626,6,0.0020225022640957577,0.0002854160169045972,6,0.001322756311296115,0.00027778833231622234,6,-33.70165259934128,34.63030326338006,6,-42.69135410970302,40.06132552196865,6,0.0015799471019716715,0.0006008476003458291,6,0.0007243354181256833,0.0002604689646682285,6,2.69284915312581,18.044884649779206,6,21.634077214684805,35.976124058368804,6,0.0002327243612821568,0.0004561397481130273,0.0024212848466996562,0.004745718299531326,0.00017785774009218444,0.0003486011705806815,0.00022177940404962583,0.00043468763193726663,9.803981994825637e-05,0.0001921580470985825,0.00011924004330037249,0.00023371048486873008,7.489086493864786,14.67860952797498,7.2484629477558755,14.206987377601516,7.700277267957408e-05,0.0001509254344519652,9.824515006260428e-05,0.00019256049412270438,8.679932969307057,17.012668619841833,13.768382547303819,26.986029792715485,0.00011652060097230685,0.00022838037790572142,0.00011340661177890525,0.0002222769590866543,14.137762105520046,27.71001372681929,16.354967658060026,32.05573660979765,0.00024529500567049915,0.00048077821111417834,0.00010633600954469664,0.0002084185787076054,7.366793309889965,14.43891488738433,14.687191144344919,28.78689464291604
tanh,20,highdim_strong,Strong nonlinear,1084.0,4.0,271,270,0.0007551133604737453,0.0005700559358564096,6,0.005780513951678133,0.005930912396347147,6,0.0011214603357337894,0.0004356607100304022,6,0.001429864747718637,0.0004900360720009642,6,0.0013906225183192647,0.00026181313083030894,6,0.0009325660301678266,0.0002296859055467235,6,-1.4017687640979828,16.258200740389096,6,-11.203052064793072,30.402486846757864,6,0.0013927007994966314,0.00023077399764166812,6,0.0008123259847327349,7.046115758768416e-05,6,-2.1091539404012125,17.648151514221688,6,1.267381816898473,26.168921634483922,6,0.0015701037617877629,0.00019525509861632366,6,0.0009511437206525603,0.0001403334424309087,6,-16.578480414606844,24.89293952933786,6,-18.169401955151397,42.612678900530696,6,0.0013864335878438557,0.0004261012991063546,6,0.0008042897766071395,0.0002047410116830721,6,2.188307360375303,4.347285030521203,6,6.827218669282581,16.658820960235634,6,0.0002327243612821568,0.0004561397481130273,0.0024212848466996562,0.004745718299531326,0.00017785774009218444,0.0003486011705806815,0.00020005638866002015,0.00039211052177363947,0.00010688476308246534,0.00020949413564163205,9.376887828309419e-05,0.0001837870014348646,6.637382658282161,13.009270010233035,12.41176328103898,24.3270560308364,9.421309002072258e-05,0.00018465765644061626,2.876564712927691e-05,5.638066837338274e-05,7.20482768552824,14.121462263635351,10.683417520560862,20.93949834029929,7.971256021446713e-05,0.00015623661802035557,5.7290887967327416e-05,0.00011229014041596173,10.1625000074725,19.9185000146461,17.396553313227184,34.09724449392528,0.00017395512692460044,0.00034095204877221684,8.3585168007456e-05,0.00016382692929461375,1.7747716818694237,3.4785524964640704,6.800935178159767,13.329832949193143
tanh,50,highdim_smooth,Smooth,2852.0,2.0,1426,1425,0.0023991724517634177,0.0005840242191940342,6,0.05890414156358259,0.008142442734656393,6,0.008816844569838231,0.001975883725615758,6,0.010071302660558692,0.002131431497072169,6,0.009635766951903326,0.002007864955342979,6,0.002533180931574621,0.0006056778892650417,6,4.285007559246567,1.0439666530694784,6,6.935794956183112,2.6301673199922035,6,0.009595586511336336,0.0019736052727414104,6,0.002588333148678622,0.0005146727184347084,6,4.617757372332137,1.9117548592754705,6,4.2613707660641404,2.8458036249096303,6,0.00966359024137381,0.0020687837107133443,6,0.0026333379021594443,0.0006444552202668103,6,4.107486450836768,1.4895615281259618,6,3.399616131451756,2.7915057007288615,6,0.010090918815876435,0.002188579065782123,6,0.0026978022551873613,0.0005737582879103535,6,-0.12304229768714646,1.1923952759592655,6,0.44695606600927446,3.9046249730845504,6,0.0002384268890754569,0.0004673167025878955,0.0033241383266233745,0.006515311120181814,0.0008066511531380019,0.0015810362601504837,0.0008701532649205454,0.001705500399244269,0.0008197074355010719,0.0016066265735821008,0.00024726696286421425,0.00048464324721385994,0.4261976014168954,0.835347298777115,1.0737613120207374,2.1045721715606454,0.0008057209786471469,0.001579213118148408,0.00021011425744935883,0.0004118239446007433,0.7804706530851939,1.52972248004698,1.1617944648652212,2.2771171511358337,0.0008445774132382098,0.0016553717299468912,0.0002630977419544376,0.0005156715742306977,0.6081109473981634,1.1918974569004002,1.1396274301426859,2.2336697630796642,0.0008934836621505502,0.0017512279778150784,0.00023423584017887475,0.0004591022467505945,0.4867933329675564,0.9541149326164106,1.594056470164275,3.124350681521979
tanh,50,highdim_smooth,Smooth,4278.0,3.0,1426,1425,0.0023991724517634177,0.0005840242191940342,6,0.05890414156358259,0.008142442734656393,6,0.008816844569838231,0.001975883725615758,6,0.00925429811953388,0.002049537555537737,6,0.009117870204424904,0.002047990687210205,6,0.0024886891449481135,0.0005890846894428162,6,1.5346130003819836,0.9113889068458275,6,0.00937309214149353,2.924434252028466,6,0.009099914957083056,0.0019262825979899855,6,0.0024646598088525666,0.0006167465655347257,6,1.4926045725561305,1.2389127475960684,6,1.2299310130211192,3.981763183967272,6,0.009086348418566592,0.0020067407160159504,6,0.0024241651659598013,0.0005012828357192669,6,1.8103905567132292,0.7083162017449881,6,2.0201701663492533,4.067629154945104,6,0.0093150092052099,0.002144866622824089,6,0.0024790197054136765,0.0006109659039502005,6,-0.5082664100575057,1.3189105018520673,6,0.6117031847237252,3.016077658981711,6,0.0002384268890754569,0.0004673167025878955,0.0033241383266233745,0.006515311120181814,0.0008066511531380019,0.0015810362601504837,0.0008367202032897659,0.001639971598447941,0.0008360886969394783,0.0016387338460013773,0.0002404928174034654,0.00047136592211079214,0.372072963167538,0.7292630078083745,1.193895283964587,2.340034756570591,0.0007864015775797004,0.0015413470920562127,0.00025178573102901063,0.0004935000328168608,0.5057840112399824,0.9913366620303655,1.6255480128865871,3.1860741052577106,0.0008192484667177403,0.001605726994766771,0.00020464786072126823,0.0004011098070136857,0.28916887847024814,0.5667710018016864,1.6606026487473067,3.254781191544721,0.0008756381320409336,0.0017162507388002299,0.0002494257858193781,0.0004888745402059811,0.5384429576559422,1.0553481970056466,1.2313085481855337,2.413364754443646
